"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Rainbow","RA","2019-06-06","RA-272","Edmonton","830.1","38.8","0.5","2.3","5.7","8.6","0.74","4.88","3.59","5.39","6.35","6.52","5.73","2.73","0.22","0.53","0.26","0.7","0.44","3.43","2.72","4.31","5.26","5.55","4.98","2.41","0.23","0.56","0.27","0.73","45","95.1","152.8","198.2","254","311.7","367.7","429","503.3","619.8","","",""
"Rainbow","RA","2019-05-01","RA-268","Edmonton","827.3","39.4","0.47","2.2","5.2","8.4","0.72","4.74","3.43","5.13","6.23","7.09","6.06","3.15","0.23","0.59","0.3","0.86","0.43","3.34","2.6","4.11","5.18","6.05","5.28","2.79","0.25","0.62","0.32","0.9","","","","","","","","","","","","",""
"Rainbow","RA","2019-04-03","RA-263","Edmonton","828.8","39.1","0.5","2.4","4.4","8.5","0.72","4.06","3.33","5","6.05","6.73","5.82","3.13","0.23","0.55","0.27","0.81","0.43","2.86","2.52","4","5.01","5.73","5.06","2.77","0.25","0.58","0.28","0.85","","","","","","","","","","","","",""
"Rainbow","RA","2019-03-05","RA-255","Edmonton","826.5","39.6","0.47","2.2","6.1","8.9","0.54","3.89","3.33","4.9","5.93","6.56","5.56","2.85","0.22","0.56","0.28","0.78","0.33","2.75","2.53","3.93","4.93","5.61","4.85","2.53","0.24","0.59","0.3","0.82","43.4","92.2","136.9","182.9","236.7","296","354.3","419.6","502.2","631.2","","",""
"Rainbow","RA","2019-02-09","RA-247","Edmonton","825.5","39.8","0.38","2.4","5.3","6.6","0.8","4.34","3.33","5.21","6.65","7.54","6.4","3.19","0.21","0.49","0.27","0.84","0.48","3.07","2.54","4.19","5.54","6.45","5.59","2.83","0.22","0.52","0.28","0.88","","","","","","","","","","","","",""
"Rainbow","RA","2019-01-01","RA-236","Edmonton","825","39.9","0.43","2","4.2","7.5","0.64","4.25","3.4","4.94","5.84","6.65","6.62","3.37","0.23","0.56","0.28","0.85","0.39","3.01","2.59","3.97","4.86","5.69","5.79","2.99","0.25","0.59","0.3","0.89","","","","","","","","","","","","",""
"Rainbow","RA","2018-12-02","RA-227","Edmonton","826.9","39.5","0.45","2.3","4.9","7.8","0.62","4.42","3.46","5.15","6.05","6.36","5.71","2.76","0.23","0.56","0.26","0.78","0.37","3.12","2.63","4.13","5.03","5.43","4.98","2.45","0.25","0.59","0.27","0.82","43.2","87.1","143.5","189.3","241.1","297.3","354.6","418","491.5","604.2","711.3","",""
"Rainbow","RA","2018-11-03","RA-217","Edmonton","828.9","39.1","0.4","2.4","5.1","6","0.49","3.69","3.12","5.17","6.6","7.13","6.3","3.33","0.23","0.5","0.26","0.82","0.3","2.6","2.36","4.14","5.47","6.07","5.48","2.94","0.25","0.53","0.27","0.86","","","","","","","","","","","","",""
"Rainbow","RA","2018-10-08","RA-211","Edmonton","827.7","39.3","0.41","2.5","5.4","6.1","0.64","4.09","3.05","4.75","5.94","6.34","5.58","2.52","0.19","0.44","0.22","0.72","0.38","2.88","2.32","3.81","4.94","5.41","4.87","2.23","0.2","0.46","0.23","0.75","","","","","","","","","","","","",""
"Rainbow","RA","2018-09-02","RA-200","Edmonton","827.5","39.4","0.48","2.6","5.7","8.2","0.51","3.9","3.15","5.04","6.21","6.57","5.53","2.79","0.22","0.54","0.25","0.8","0.31","2.75","2.39","4.04","5.16","5.61","4.82","2.47","0.24","0.57","0.26","0.84","44.4","85.9","133.9","180.7","233.1","290.5","347.7","408.8","478.1","580.6","663.2","",""
