"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Federated","FD","2018-08-06","FD-588","Edmonton","827.7","39.3","0.38","1.4","4.2","6.1","0.46","3.62","2.37","4.88","6.94","7.38","6.39","3.19","0.18","0.63","0.26","1","0.27","2.55","1.8","3.91","5.77","6.3","5.57","2.83","0.19","0.66","0.27","1.05","","","","","","","","","","","","",""
"Federated","FD","2018-07-08","FD-582","Edmonton","825.2","39.8","0.39","1.9","4.2","7.3","0.52","4.6","2.63","5.07","7.09","7.52","6.57","2.99","0.16","0.53","0.21","0.8","0.31","3.25","2","4.08","5.91","6.44","5.74","2.66","0.17","0.56","0.22","0.84","36.1","82.9","129","174.4","224.7","277.5","330.5","391.5","457","551.7","636.4","",""
"Federated","FD","2018-06-11","FD-587","Edmonton","820.6","40.8","0.37","1.8","3.8","6.8","0.39","4.58","4.45","6","7.37","7.73","6.62","3.08","0.18","0.53","0.24","0.86","0.24","3.25","3.41","4.85","6.18","6.66","5.82","2.75","0.19","0.56","0.25","0.91","","","","","","","","","","","","",""
"Federated","FD","2018-05-07","FD-573","Edmonton","825.9","39.7","0.4","1.5","4.5","8.2","0.39","4.29","2.89","5.04","7.03","7.47","6.58","3.39","0.17","0.58","0.23","0.9","0.24","3.02","2.2","4.05","5.85","6.39","5.74","3.01","0.18","0.61","0.24","0.94","","","","","","","","","","","","",""
"Federated","FD","2018-04-09","FD-569","Edmonton","826","39.7","0.46","1.9","4.5","8.5","0.41","5.22","2.67","5.19","7.27","7.66","6.31","3.02","0.19","0.66","0.26","1.04","0.25","3.68","2.03","4.17","6.05","6.55","5.51","2.68","0.2","0.7","0.27","1.09","52.2","87.4","137.1","184.7","237","291.5","346.9","410.6","483.9","605.1","","",""
"Federated","FD","2018-03-12","FD-563","Edmonton","829.6","38.9","0.58","2.1","5.6","11.3","0.51","5.14","2.55","4.91","6.75","7.23","6.15","3.05","0.17","0.56","0.26","0.9","0.3","3.61","1.93","3.93","5.6","6.16","5.35","2.7","0.18","0.59","0.27","0.94","","","","","","","","","","","","",""
"Federated","FD","2018-02-12","FD-554","Edmonton","821.9","40.5","0.45","1.8","4","7.3","0.62","5.22","2.69","4.97","6.86","7.33","6.27","3.03","0.16","0.55","0.25","0.95","0.37","3.7","2.06","4.01","5.73","6.3","5.5","2.7","0.17","0.58","0.26","1","","","","","","","","","","","","",""
"Federated","FD","2018-01-01","FD-544","Edmonton","822.6","40.4","0.31","1.3","3.1","3.1","0.64","4.97","2.59","5","7","7.46","6.63","3.17","0.16","0.58","0.26","1","0.38","3.52","1.98","4.03","5.85","6.41","5.82","2.83","0.17","0.61","0.28","1.05","60.4","94.1","143.1","189.2","238","293.2","346.6","410.8","479.8","594","","",""
"Federated","FD","2017-12-01","FD-536","Edmonton","824.4","40","0.33","1.7","3.8","3.6","0.59","4.82","2.62","4.72","6.66","7.15","6.61","3.43","0.11","0.39","0.19","0.63","0.35","3.41","2","3.8","5.55","6.13","5.78","3.05","0.12","0.41","0.2","0.66","","","","","","","","","","","","",""
"Federated","FD","2017-10-09","FD-525","Edmonton","827","39.5","0.33","1.7","3.5","3.6","0.35","3.75","2.46","4.71","6.68","7.33","7.18","3.65","0.13","0.47","0.25","0.8","0.21","2.64","1.87","3.78","5.55","6.26","6.26","3.24","0.14","0.49","0.26","0.84","71.6","98.5","145.8","182.5","226.5","278.7","329.5","389.8","454.6","546.8","623.7","",""
"Federated","FD","2017-08-01","FD-516","Edmonton","827.4","39.4","0.39","1.7","3.4","4.5","0.41","3.92","2.59","4.98","7.01","7.46","6.56","3.11","0.14","0.52","0.25","0.84","0.25","2.76","1.97","3.99","5.82","6.37","5.72","2.76","0.15","0.55","0.26","0.88","","","","","","","","","","","","",""
