"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Pembina","P","2019-07-01","P-655","Edmonton","812","42.6","0.23","1.2","1.1","1.7","0.63","4.53","4.03","7.58","9.45","8.48","6.1","2.98","0.37","1.17","0.23","1.33","0.38","3.25","3.12","6.19","8","7.37","5.42","2.69","0.4","1.25","0.25","1.42","","","","","","","","","","","","",""
"Pembina","P","2019-06-02","P-602","Edmonton","815.7","41.8","0.23","1.3","1.5","2.5","0.58","5.28","3.53","6.65","8.28","7.61","5.53","2.54","0.26","0.9","0.22","1.09","0.35","3.77","2.72","5.41","6.98","6.59","4.89","2.28","0.28","0.96","0.24","1.16","42.7","87.4","134","178.9","235.1","293.2","351.2","415.4","489","597.1","701.2","",""
"Pembina","P","2019-05-01","P-549","Edmonton","818.8","41.2","0.28","1.4","2.6","4.6","0.66","3.78","3.73","6.64","8.42","8.02","6.1","3.32","0.3","0.96","0.24","1.2","0.4","2.69","2.86","5.38","7.06","6.91","5.37","2.97","0.32","1.02","0.26","1.27","","","","","","","","","","","","",""
"Pembina","P","2019-04-06","P-501","Edmonton","816.3","41.7","0.19","1.1","1","1.2","0.54","3.92","3.55","6.52","8.09","7.53","5.35","3.25","0.27","0.94","0.22","1.16","0.33","2.8","2.73","5.3","6.81","6.52","4.73","2.92","0.29","1","0.23","1.23","","","","","","","","","","","","",""
"Pembina","P","2019-03-02","P-438","Edmonton","821.9","40.5","0.34","1.7","3.4","7.5","0.68","3.84","3.3","5.72","6.99","6.69","5.18","3.28","0.23","0.73","0.21","0.95","0.41","2.72","2.52","4.61","5.84","5.75","4.54","2.93","0.25","0.77","0.22","1","54.2","99.6","151.5","190.2","246.2","307.5","371.3","441.2","533.3","686.8","","",""
"Pembina","P","2019-02-02","P-392","Edmonton","817.5","41.4","0.34","1.6","3.2","7.7","0.5","4.18","3.4","6.3","7.87","7.23","5.64","3.34","0.3","0.96","0.21","1.15","0.31","2.98","2.61","5.11","6.62","6.25","4.98","3","0.32","1.02","0.22","1.22","","","","","","","","","","","","",""
"Pembina","P","2019-01-01","P-339","Edmonton","820.8","40.8","0.19","1.3","1.1","1.5","0.68","3.92","3.04","5.39","6.67","6.72","6.04","3.45","0.19","0.6","0.21","0.89","0.41","2.78","2.33","4.35","5.58","5.78","5.31","3.08","0.2","0.64","0.22","0.94","","","","","","","","","","","","",""
"Pembina","P","2018-12-02","P-281","Edmonton","823.9","40.1","0.34","1.6","3.7","7.6","0.64","4.19","3.41","6.11","7.61","7.44","6.09","3.38","0.23","0.75","0.23","1.05","0.38","2.96","2.6","4.92","6.35","6.38","5.33","3.01","0.25","0.79","0.24","1.1","57","92.5","135.6","179.4","234.4","291.7","347.6","409.9","475.2","569.1","640.5","",""
"Pembina","P","2018-11-01","P-230","Edmonton","831","38.6","0.43","2.1","5.1","10.4","0.62","2.31","3.41","6.18","7.59","7.27","5.86","3.33","0.26","0.86","0.23","1.1","0.37","1.62","2.58","4.93","6.28","6.18","5.09","2.94","0.28","0.9","0.24","1.15","","","","","","","","","","","","",""
"Pembina","P","2018-10-02","P-177","Edmonton","828.6","39.1","0.39","1.9","4.4","9.5","0.64","3.53","3.06","5.55","6.96","6.8","5.61","2.47","0.22","0.71","0.22","0.94","0.38","2.48","2.32","4.45","5.78","5.8","4.89","2.19","0.23","0.75","0.23","0.98","","","","","","","","","","","","",""
